,가게명,nickname,content,date,visit
11717,정릉동 청수만남,0208,산채 비빔밥과 돌솥비빔밥 야채도 신선하고 참기름 향이 너무 좋았습니다! 사장님이 부추전을 주시면서 먹다 기절하지 말라고 하셨는데 진짜 기절할 뻔 했어요! 친절하시고 음식 맛도 너무 좋아서 다음에 이쪽 코스로 내려오면 또 올게요! 잘 먹었습니다!💛,21.8.8.일,1번째 방문
11718,정릉동 청수만남,sun****,좋아요,21.7.3.토,1번째 방문
11719,정릉동 청수만남,min****,예상치 못한 맛집!,21.7.3.토,1번째 방문
11720,정릉동 청수만남,dud****,매우친절합니다^^,21.6.26.토,1번째 방문
11721,정릉동 청수만남,퓨퓨6787,밑반찬도 다 맛있고 양도 푸짐하고 맛있습니다!👍,21.5.11.화,1번째 방문
11722,정릉동 청수만남,Hyun2261,맛있어유❣️,21.5.5.수,1번째 방문
11723,정릉동 청수만남,후리지아0627,우연히 등산하고 내려오다가 감자전 해물파전 주문했는데 넘나 맛있어서 감자전 포장했습니다 . 밑반찬두 딱 내 스퇄~~가까우면 자주방문하고싶네요,21.3.22.월,1번째 방문
11724,정릉동 청수만남,don****,정말 맛있어요,20.10.26.월,1번째 방문
11725,정릉동 청수만남,할수있어651,감자전 밑반찬너무맛나요,20.9.20.일,1번째 방문
11726,정릉동 청수만남,susu8199,닭볶음탕 양도 푸짐하고 맛있어요,20.6.19.금,1번째 방문
11727,정릉동 청수만남,joo67,동네라서 자주 가는 편인데 음식들이 맛있습니당,20.5.30.토,1번째 방문
11728,정릉동 청수만남,millky,맛있어요,20.5.26.화,1번째 방문
11729,정릉동 청수만남,솜사탕4149,진짜 너무 맛있어요!여기서 밥먹고 싶어서 꼭 정릉 북한산으로 등산가요~,20.4.4.토,1번째 방문
11730,정릉동 청수만남,영차영차999,굳,20.3.31.화,1번째 방문
11731,정릉동 청수만남,소개할게없네,기대안하고 들어가서 시켜먹었는데 기대이상이였습니다! 맛있고 친절하고 맛집입니다~,20.1.11.토,1번째 방문
11732,정릉동 청수만남,new****,맛있어요!!! 양도 많고 좋아요!!!,19.8.10.토,1번째 방문
11733,정릉동 청수장,hac****,굿요,3.17.월,1번째 방문
11734,정릉동 청수장,요염한남,"정릉에서 오래된 갈비집인데 ..오래된거와 다르게 안에는 리모델링해서매장이 깔끔해요갈비 먹자마자 와 ~~ 소고기도 아닌데 너무부드럽고 호불호가 없는 맛이에요 ㅠㅠ돼지껍대기는 한번 삶아져서 나와서바로 구워서 먹어도 되고, 바싹 구워도 되요족발껍질처럼 부드럽고 잡내 1도 없네요마지막에 비빔냉면으로 마무리 했는데기계냉면이라 얇고 같이 주는 육수가 설렁탕국물처럼진국이네요 ^^블루리본 맛집 인정이네요 !!",3.9.일,1번째 방문
11735,정릉동 청수장,데일리박하쓰,매번 느끼지만 음식이 맛있고 직원분들이 친절하십니다,3.9.일,2번째 방문
11736,정릉동 청수장,1초훈남,한옥집을 개조해 영업한곳이고오랜시간동안 한자리를 지킨 맛집으로 보였어요! 맛있게 먹었네요,3.7.금,1번째 방문
11737,정릉동 청수장,folli1975,"두번째 방문!!!돼지갈비, 냉면 진짜 맛있었어요!!직원분들도 친절하시고,일단 식당이 너무 깨끗해서들어갈때부터 기분이 좋아지는 음식점이에요~적극 추천!!!",3.6.목,2번째 방문
11738,정릉동 청수장,욥9481,"부모님 먼저 조금 일찍 도착하셨고, 5인이라 예약 후 갔는데..4인 좌석에 중앙에 의자를 주셨더라구요-다른 식당이면 그러려니 하는데, 돼지갈비 직접 구워먹는 곳은 특히 이집처럼 찌개 따로 주문하고 냉면 따로 주면하는 곳은 식탁이 좁으면 곤란해요…먹으면서 식기 바닥에 조심스럽게 내리느라 힘들었고요, 일부 이모님들께서 불친절하셔서 부모님 모시고 식사하는 내내 마음이 불편했어요. 친절했던 사장님 기억때문에 온건데…사장님은 보이지 않았고 불편한 한시간반 식사하다 왔네요..;; 부정리뷰 잘 안쓰는데 오랜만에 시골에서 오신 부모님 모시고 예약하고 갔는데도 이런 시간을 가진게 두고두고 기억날 것 같아서 씁니다. 또 가고싶진 않아요.",2.23.일,1번째 방문
11739,정릉동 청수장,jason81,굿,2.16.일,1번째 방문
11740,정릉동 청수장,사랑두부사랑,"맛있는 갈비, 목살, 껍데기..사진에는 못당았지만 차돌된장과 회냉면, 비빔냉면까지..모두 맛있게 잘 먹었습니다.",2.9.일,1번째 방문
11741,정릉동 청수장,bd****,정릉에선 워낙 오래된 음식점인데 맛도 좋고 친절합니다. 청결하고 깔끔해서 가족들과 친구들과 종종 가는 곳입니다.,2.7.금,1번째 방문
11742,정릉동 청수장,Director Youn,처자식 데리고 처음 방문했는데요.아주 친절하신 점원분들과 깨끗하고 청결한 식당내부에서 불편함 하나없이 잘 먹고 왔습니다.옛날에 어릴적 가족들과 먹던 딱! 그 돼지갈비맛입니다.,2.3.월,1번째 방문
11743,정릉동 청수장,gbk810,갈비가 살짝 양념이 과한긴 한데 맛있어요냉면도 맛있어요,2.1.토,1번째 방문
11744,정릉동 청수장,daewj60,맛 있고넓어 좋았다,2.1.토,1번째 방문
11745,정릉동 청수장,내가바로지존,굿,1.27.월,1번째 방문
11746,정릉동 청수장,Mu51,엄청 맛있어요🥰매번 방문할때마다 너무 친절하시구!돼지갈비만 먹다가 목살도 먹어보니 맛있네요요즘 발렛이 생겨서 주차도 편하구요~저희 가족 단골식당입니다 😍,1.25.토,4번째 방문
11747,정릉동 청수장,kka****,갈때마다 직원들 친절히 응대해줌. 맛은 덤.  아버지 생신으로 미역국도 나왔는데 정성들여 끓여서 나옴. 감사히 잘 먹고 왔네요.,1.25.토,2번째 방문
11748,정릉동 청수장,neosea29,돼지갈비 깔끔하게 맛있어요 😋,1.22.수,2번째 방문
11749,정릉동 청수장,folli1975,"지인분 소개로 갔는데,돼지갈비가 냉면이 맛있네요.재방문의 의사 100% 입니다.",1.8.수,1번째 방문
11750,정릉동 청수장,gor****,좋아요,1.7.화,2번째 방문
11751,정릉동 청수장,jin****,맛있어서 여러번간 집 입니다꼭  한번 드셔보세요~,24.12.31.화,2번째 방문
11752,정릉동 청수장,chofu,평범한 돼지갈비입니다.,24.12.26.목,1번째 방문
11753,정릉동 청수장,파인솔라,"돼지갈비가 달지않아요! 어르신들이 좋아하실거같아요 쌀밥이 진짜 맛있어요 혼자서 된찌에 2공기 먹었어요 아쉬운점은 크리스마스 당일이라 아이들이 많아서  시끄러웠고 발랫파킹 비용이 3시간, 만원! 나왔어요ㅠㅠㅠㅠㅠㅠ",24.12.25.수,1번째 방문
11754,정릉동 청수장,모미모모아,발렛파킹이 필수가 되었음,24.12.22.일,10번째 방문
11755,정릉동 청수장,힝정c,동네에 오래된 곳인데 이제야 가봤습니다. 돼지갈비에 진심인 엄마가 엄청 맛있게 잘 드셔서 정말 좋았구요. 반찬이나 쌈채소 샐러드 바로 되어있고 당귀도 있어서 정말 최고에요 !!,24.12.17.화,1번째 방문
11756,정릉동 청수장,촐랑이86,올 때마다 아쉽다고 생각이 들지만 또 여기만하 곳이 없어 찾게 되는 집,24.12.8.일,2번째 방문
11757,정릉동 청수장,신선네,보기드문 돼지갈비 맛집엄청 맛나게 잘먹었습니다세월이 바뀌어 살짝 간이 쎈 느낌이 있어요단짠에서 짠을 살짝 줄이면더 맛있을거 같습니다,24.12.1.일,1번째 방문
11758,정릉동 청수장,포리스최,돼지갈비와 회냉연이 맛있네요직원분들도 친절하고.. 담에도 방문할듯해요~~,24.11.24.일,1번째 방문
11759,정릉동 청수장,ehdgheory,감사합니다 잘먹었습니다 ~,24.11.22.금,1번째 방문
11760,정릉동 청수장,chs3900,보통 고기에 간이 달달하게 배어 있는데 여긴 달지 않네요갈비랑 목심을 따로 주문할 수 있어요묿냉면 회냉면 다 맛있어요아주 오래된 집인데 원래 있던 건물이 헐려서  없어진 줄알았는데 옆쪽으로 이전한거 였네요,24.11.21.목,1번째 방문
11761,정릉동 청수장,카페맘,친정 식구랑 맛나게 잘 먹었네요~정기적으로 가는 데 늘 만족스러워요^^,24.11.10.일,1번째 방문
11762,정릉동 청수장,jkm****,고기도 김치도 밥도 넘 맛있게 먹었어요~~,24.11.5.화,1번째 방문
11763,정릉동 청수장,냉정한버섯,언제먹어도 맛있는 청수장…조만간 또 냉면&돼갈 맛있게 때리러 갈 예정 ㅎㅎ,24.10.27.일,2번째 방문
11764,정릉동 청수장,뽀리1213,찐 양념 돼지갈비 맛집!! 고기가 부드럽고 맛있어요! 가족식사 예약했는데 좋은 자리로 배정해주셔서 감사합니다^^~~ 다음에도 잘 부탁드려요!!,24.10.19.토,1번째 방문
11765,정릉동 청수장,나202104,좋아요,24.10.19.토,4번째 방문
11766,정릉동 청수장,hufskch,부모님 모시고 갔어요.예전엔 조금 달다생각했는데 오랜만에 가서 그런지 적당하고 좋았어요,24.10.19.토,1번째 방문
11767,정릉동 청수장,dmt****,부모님이랑 가족들이랑 방문했어요. 워낙 유명한 곳이라 설명이 더 필요없지만 고기도 냉면도 된장찌개도 너무 맛잇고 야채 bar까지 마련되어 있어 너무 좋아요~~ 사장님과 일하시는 분들도 친절하셔서 기분 좋았습니다.,24.10.19.토,1번째 방문
11768,정릉동 청수장,rap****,굿!!,24.10.17.목,11번째 방문
11769,정릉동 청수장,neosea29,돼지갈비 맛있어요 👍👍😋😋,24.10.11.금,1번째 방문
11770,정릉동 청수장,송훈기,"전통적인 인테리어는 좋았지만, 개인적으로 고기는 짰고, 차돌된장찌개도 짰으며, 공깃밥은 참 맛있었어요..",24.10.9.수,1번째 방문
11771,정릉동 청수장,모미모모아,,24.10.6.일,9번째 방문
11772,정릉동 청수장,삭풍13,갈비하고 목심이 맛있어요.,24.10.5.토,1번째 방문
11773,정릉동 청수장,yrc****,굿,24.10.4.금,1번째 방문
11774,정릉동 청수장,보사노바프린세스,두달에 한번씩은 가는거 같아요.유일무일한 맛이라고 생각하는데..오늘은 좀 솔직히 별로였습니다.돼지갈비양념의 맛은 그대로 였지만고기의 질이 좀 저하된거 같고가격은 또 오른거 같더라구요.그리고 입구쪽이 아니라 홀에 앉았는데 무엇보다 화장실 하수구 냄새가 매장내에서 계속 나는데 불쾌했습니다. 화장실 좀 어떻게 해주세요. 서빙하는 분들도 맡을텐데ㅠㅠㅠㅠ음식먹는곳으로 계속 냄새가 와서 정말 별로였어요.냉면은 맛있었습니다.,24.10.3.목,2번째 방문
11775,정릉동 청수장,술개굴,유명한집인듯.돼지갈비 간이 세지 않아서 좋아요.고기를 좋은거 쓰는듯.회냉면도  맛있어요.줄서는 집이네요.어르신 손님 많고친절해요.,24.9.18.수,1번째 방문
11776,정릉동 청수장,Hhhh123,고기 너무 퍽퍽하고.. 구석자리 너무너무너무 더웠어요냉면은 맛있었어요,24.9.15.일,1번째 방문
11777,정릉동 청수장,dksltm80,이것저것 다 먹고싶었지만 ㅎㅎㅎ 그중에서 맛있게 먹었던 두가지만 시켰어요~ 역시나 맛있는 곳~  속초옴 또 들릴게요~~ㅎㅎㅎ,24.9.15.일,1번째 방문
11778,정릉동 청수장,쥬스9631,직원분들이 친절하시고 고기도 맛있고넘 좋았습니다~,24.9.14.토,1번째 방문
11779,정릉동 청수장,소나기비67,고기 먹고 냉면 필수인 고기집입니다육수도 맛있고 면도 너무 맛있어요,24.9.4.수,2번째 방문
11780,정릉동 청수장,데일리박하쓰,특별했고 맛있었던 경험,24.9.1.일,1번째 방문
11781,정릉동 청수장,고기먹으러가자,맛있게 잘 먹고 왔어요~,24.8.30.금,1번째 방문
11782,정릉동 청수장,rap****,냉면 먹고 왔어요!!!,24.8.28.수,10번째 방문
11783,정릉동 청수장,영우96,"주말저녁 예약하고 방문해서 대기없이 편하게 식사했습니다.달지않은 양념의 돼지갈비는 여전히 맛있고요즘 채소값 비싼데 상추, 당귀, 배추김치 셀프바에서 푸짐하게 제공되서 감사히 잘먹었습니다.",24.8.24.토,3번째 방문
11784,정릉동 청수장,가올댁,"평소 지나다니면서 한번은 방문하고 싶었어요. 동네에서 유명해서 그런지 사람 많았어요. 돼지갈비랑 냉면 자체가 자극적이지 않은 맛이라 괜찮았어요. 가게도 깨끗하게 신식으로 리모델링하신거 같고 그랬는데, 왠지 모르게 어수선했어요. 주말이라 사람이 많은 이유도 있었겠지만 계속 매장에서 흘러나오던 차분한 음악과는 너무 다른 시장같은 분위기라 뭔가 이질감이 느껴졌달까요. 유난히 옆 테이블에 아이들이 큰 소리로 소란스러워서 그랬는지도 모르겠네요. 따로 직원분이 구워주는 시스템은 아니라, 본인이 잘 구워먹어야 합니다. 양념은 과일맛이 뭉근하게 났어요.",24.8.17.토,1번째 방문
11785,정릉동 청수장,seo****,매번 느끼지만 직원모두 친절하시고 재료신선하고  고기질도 좋아서 맛나게 잘 먹었습니다.,24.8.17.토,1번째 방문
11786,정릉동 청수장,아유레디58,고기가 맛있어요.,24.8.16.금,2번째 방문
11787,정릉동 청수장,오늘도 감사합니다,40년이 넘은 맛집갈비도!냉면도 맛있고차돌 된장찌개도 얼큰하고 맛있어요볕이 한참뜨거운 점심 시간방문했는데고령의 노모를 위해혹 에어컨 가동하는 실내서 대기 가능하냐고여쭤보니~단칼에 거절당해  민망 했었답니다예약을 한 후 방문해야했었는데 ㅠ상추 깻잎 당귀 파채 마늘등은셀프바가 있기에좋았습니다,24.8.15.목,1번째 방문
11788,정릉동 청수장,캐시미어마피아,주변에 볼 일있어서 갈 때면 콕 방문해서 먹어요부모님이 맛있다고 좋아하시거든요고기도 맛있고 직원분들도 친절하시고그런데 고기 먹으면서 얘기 할 분위기는 아니에요   전투적으로 먹고 빠리 나와야 하는...연기 빠짐이나 실내 쾌적도를 좀 개선하면  좋겠어요,24.8.5.월,2번째 방문
11789,정릉동 청수장,365아워,검은 소스도육질도 목살처럼 ㅜ저와 제 지인 입맛에는 그닥요..호불호가 있지않을까싶은 곳입니다동네분께 여기 있다고 얘기하니비추하시네요친절하시고  비싼 냉면은나쁘지않았어요,24.8.5.월,1번째 방문
11790,정릉동 청수장,goodsoon,냉면만 먹었는데 맛있네요다음에 또  들를게요~~,24.8.4.일,1번째 방문
11791,정릉동 청수장,빨강망토67,부모님 모시고 처음 방문했는데 사장님 친절하시고  고기도 맛있네요잘먹고 갑니다,24.8.4.일,1번째 방문
11792,정릉동 청수장,ekhuh71,,24.8.3.토,1번째 방문
11793,정릉동 청수장2,hac****,굿요,3.17.월,1번째 방문
11794,정릉동 청수장2,요염한남,"정릉에서 오래된 갈비집인데 ..오래된거와 다르게 안에는 리모델링해서매장이 깔끔해요갈비 먹자마자 와 ~~ 소고기도 아닌데 너무부드럽고 호불호가 없는 맛이에요 ㅠㅠ돼지껍대기는 한번 삶아져서 나와서바로 구워서 먹어도 되고, 바싹 구워도 되요족발껍질처럼 부드럽고 잡내 1도 없네요마지막에 비빔냉면으로 마무리 했는데기계냉면이라 얇고 같이 주는 육수가 설렁탕국물처럼진국이네요 ^^블루리본 맛집 인정이네요 !!",3.9.일,1번째 방문
